"";"boot";"cols";"Accuracy";"acc_teste";"mean_acc_test"
"12834";3209;2;1;0,55;0,525
"12835";3209;3;1;0,5;0,525
"12836";3209;4;1;0,6;0,525
"12837";3210;1;1;0,4;0,45
"12838";3210;2;1;0,5;0,45
"12839";3210;3;1;0,35;0,45
"12840";3210;4;1;0,5;0,45
"12841";3211;1;1;0,5;0,475
"12842";3211;2;1;0,45;0,475
"12843";3211;3;1;0,45;0,475
"12844";3211;4;1;0,6;0,475
"12845";3212;1;1;0,55;0,525
"12846";3212;2;1;0,4;0,525
"12847";3212;3;1;0,5;0,525
"12848";3212;4;1;0,65;0,525
"12849";3213;1;1;0,55;0,4
"12850";3213;2;1;0,45;0,4
"12851";3213;3;1;0,35;0,4
"12852";3213;4;1;0,25;0,4
"12853";3214;1;1;0,65;0,475
"12854";3214;2;1;0,5;0,475
"12855";3214;3;1;0,4;0,475
"12856";3214;4;1;0,45;0,475
"12857";3215;1;1;0,25;0,475
"12858";3215;2;1;0,4;0,475
"12859";3215;3;1;0,55;0,475
"12860";3215;4;1;0,55;0,475
"12861";3216;1;1;0,5;0,475
"12862";3216;2;1;0,45;0,475
"12863";3216;3;1;0,45;0,475
"12864";3216;4;1;0,55;0,475
"12865";3217;1;1;0,35;0,5
"12866";3217;2;1;0,65;0,5
"12867";3217;3;1;0,5;0,5
"12868";3217;4;1;0,5;0,5
"12869";3218;1;1;0,35;0,45
"12870";3218;2;1;0,5;0,45
"12871";3218;3;1;0,5;0,45
"12872";3218;4;1;0,4;0,45
"12873";3219;1;1;0,4;0,475
"12874";3219;2;1;0,45;0,475
"12875";3219;3;1;0,55;0,475
"12876";3219;4;1;0,5;0,475
"12877";3220;1;1;0,55;0,55
"12878";3220;2;1;0,55;0,55
"12879";3220;3;1;0,5;0,55
"12880";3220;4;1;0,55;0,55
"12881";3221;1;1;0,5;0,525
"12882";3221;2;1;0,55;0,525
"12883";3221;3;1;0,45;0,525
"12884";3221;4;1;0,65;0,525
"12885";3222;1;1;0,7;0,575
"12886";3222;2;1;0,5;0,575
"12887";3222;3;1;0,55;0,575
"12888";3222;4;1;0,6;0,575
"12889";3223;1;1;0,55;0,525
"12890";3223;2;1;0,5;0,525
"12891";3223;3;1;0,4;0,525
"12892";3223;4;1;0,55;0,525
"12893";3224;1;1;0,45;0,45
"12894";3224;2;1;0,5;0,45
"12895";3224;3;1;0,45;0,45
"12896";3224;4;1;0,45;0,45
"12897";3225;1;1;0,55;0,575
"12898";3225;2;1;0,5;0,575
"12899";3225;3;1;0,6;0,575
"12900";3225;4;1;0,65;0,575
"12901";3226;1;1;0,55;0,525
"12902";3226;2;1;0,55;0,525
"12903";3226;3;1;0,5;0,525
"12904";3226;4;1;0,4;0,525
"12905";3227;1;1;0,45;0,5
"12906";3227;2;1;0,55;0,5
"12907";3227;3;1;0,5;0,5
"12908";3227;4;1;0,5;0,5
"12909";3228;1;1;0,35;0,375
"12910";3228;2;1;0,4;0,375
"12911";3228;3;1;0,35;0,375
"12912";3228;4;1;0,55;0,375
"12913";3229;1;1;0,45;0,5
"12914";3229;2;1;0,5;0,5
"12915";3229;3;1;0,5;0,5
"12916";3229;4;1;0,55;0,5
"12917";3230;1;1;0,6;0,575
"12918";3230;2;1;0,7;0,575
"12919";3230;3;1;0,55;0,575
"12920";3230;4;1;0,4;0,575
"12921";3231;1;1;0,3;0,5
"12922";3231;2;1;0,65;0,5
"12923";3231;3;1;0,45;0,5
"12924";3231;4;1;0,55;0,5
"12925";3232;1;1;0,4;0,475
"12926";3232;2;1;0,55;0,475
"12927";3232;3;1;0,5;0,475
"12928";3232;4;1;0,45;0,475
"12929";3233;1;1;0,35;0,425
"12930";3233;2;1;0,4;0,425
"12931";3233;3;1;0,45;0,425
"12932";3233;4;1;0,5;0,425
"12933";3234;1;1;0,45;0,475
"12934";3234;2;1;0,5;0,475
"12935";3234;3;1;0,5;0,475
"12936";3234;4;1;0,45;0,475
"12937";3235;1;1;0,35;0,425
"12938";3235;2;1;0,4;0,425
"12939";3235;3;1;0,55;0,425
"12940";3235;4;1;0,45;0,425
"12941";3236;1;1;0,85;0,6
"12942";3236;2;1;0,55;0,6
"12943";3236;3;1;0,55;0,6
"12944";3236;4;1;0,65;0,6
"12945";3237;1;1;0,35;0,475
"12946";3237;2;1;0,45;0,475
"12947";3237;3;1;0,5;0,475
"12948";3237;4;1;0,5;0,475
"12949";3238;1;1;0,45;0,55
"12950";3238;2;1;0,55;0,55
"12951";3238;3;1;0,6;0,55
"12952";3238;4;1;0,55;0,55
"12953";3239;1;1;0,45;0,475
"12954";3239;2;1;0,5;0,475
"12955";3239;3;1;0,55;0,475
"12956";3239;4;1;0,45;0,475
"12957";3240;1;1;0,8;0,625
"12958";3240;2;1;0,5;0,625
"12959";3240;3;1;0,6;0,625
"12960";3240;4;1;0,65;0,625
"12961";3241;1;1;0,5;0,55
"12962";3241;2;1;0,45;0,55
"12963";3241;3;1;0,6;0,55
"12964";3241;4;1;0,6;0,55
"12965";3242;1;1;0,5;0,5
"12966";3242;2;1;0,5;0,5
"12967";3242;3;1;0,5;0,5
"12968";3242;4;1;0,45;0,5
"12969";3243;1;1;0,35;0,5
"12970";3243;2;1;0,5;0,5
"12971";3243;3;1;0,55;0,5
"12972";3243;4;1;0,5;0,5
"12973";3244;1;1;0,7;0,575
"12974";3244;2;1;0,55;0,575
"12975";3244;3;1;0,5;0,575
"12976";3244;4;1;0,6;0,575
"12977";3245;1;1;0,5;0,5
"12978";3245;2;1;0,5;0,5
"12979";3245;3;1;0,55;0,5
"12980";3245;4;1;0,5;0,5
"12981";3246;1;1;0,6;0,6
"12982";3246;2;1;0,6;0,6
"12983";3246;3;1;0,55;0,6
"12984";3246;4;1;0,6;0,6
"12985";3247;1;1;0,45;0,475
"12986";3247;2;1;0,5;0,475
"12987";3247;3;1;0,4;0,475
"12988";3247;4;1;0,55;0,475
"12989";3248;1;1;0,5;0,5
"12990";3248;2;1;0,5;0,5
"12991";3248;3;1;0,5;0,5
"12992";3248;4;1;0,4;0,5
"12993";3249;1;1;0,35;0,4
"12994";3249;2;1;0,45;0,4
"12995";3249;3;1;0,45;0,4
"12996";3249;4;1;0,35;0,4
"12997";3250;1;1;0,7;0,575
"12998";3250;2;1;0,6;0,575
"12999";3250;3;1;0,5;0,575
"13000";3250;4;1;0,55;0,575
"13001";3251;1;1;0,6;0,525
"13002";3251;2;1;0,5;0,525
"13003";3251;3;1;0,45;0,525
"13004";3251;4;1;0,55;0,525
"13005";3252;1;1;0,55;0,525
"13006";3252;2;1;0,55;0,525
"13007";3252;3;1;0,5;0,525
"13008";3252;4;1;0,35;0,525
"13009";3253;1;1;0,55;0,55
"13010";3253;2;1;0,55;0,55
"13011";3253;3;1;0,55;0,55
"13012";3253;4;1;0,55;0,55
"13013";3254;1;1;0,35;0,475
"13014";3254;2;1;0,5;0,475
"13015";3254;3;1;0,5;0,475
"13016";3254;4;1;0,45;0,475
"13017";3255;1;1;0,5;0,5
"13018";3255;2;1;0,45;0,5
"13019";3255;3;1;0,5;0,5
"13020";3255;4;1;0,7;0,5
"13021";3256;1;1;0,4;0,475
"13022";3256;2;1;0,5;0,475
"13023";3256;3;1;0,45;0,475
"13024";3256;4;1;0,5;0,475
"13025";3257;1;1;0,3;0,475
"13026";3257;2;1;0,5;0,475
"13027";3257;3;1;0,5;0,475
"13028";3257;4;1;0,45;0,475
"13029";3258;1;1;0,55;0,575
"13030";3258;2;1;0,4;0,575
"13031";3258;3;1;0,6;0,575
"13032";3258;4;1;0,65;0,575
"13033";3259;1;1;0,4;0,475
"13034";3259;2;1;0,5;0,475
"13035";3259;3;1;0,45;0,475
"13036";3259;4;1;0,6;0,475
"13037";3260;1;1;0,65;0,575
"13038";3260;2;1;0,55;0,575
"13039";3260;3;1;0,5;0,575
"13040";3260;4;1;0,6;0,575
"13041";3261;1;1;0,5;0,5
"13042";3261;2;1;0,4;0,5
"13043";3261;3;1;0,5;0,5
"13044";3261;4;1;0,6;0,5
"13045";3262;1;1;0,7;0,575
"13046";3262;2;1;0,5;0,575
"13047";3262;3;1;0,55;0,575
"13048";3262;4;1;0,6;0,575
"13049";3263;1;1;0,65;0,55
"13050";3263;2;1;0,4;0,55
"13051";3263;3;1;0,5;0,55
"13052";3263;4;1;0,6;0,55
"13053";3264;1;1;0,35;0,475
"13054";3264;2;1;0,6;0,475
"13055";3264;3;1;0,5;0,475
"13056";3264;4;1;0,45;0,475
"13057";3265;1;1;0,5;0,4
"13058";3265;2;1;0,4;0,4
"13059";3265;3;1;0,4;0,4
"13060";3265;4;1;0,4;0,4
"13061";3266;1;1;0,45;0,525
"13062";3266;2;1;0,55;0,525
"13063";3266;3;1;0,5;0,525
"13064";3266;4;1;0,6;0,525
"13065";3267;1;1;0,45;0,55
"13066";3267;2;1;0,65;0,55
"13067";3267;3;1;0,65;0,55
"13068";3267;4;1;0,45;0,55
"13069";3268;1;1;0,6;0,55
"13070";3268;2;1;0,5;0,55
"13071";3268;3;1;0,4;0,55
"13072";3268;4;1;0,6;0,55
"13073";3269;1;1;0,6;0,5
"13074";3269;2;1;0,55;0,5
"13075";3269;3;1;0,45;0,5
"13076";3269;4;1;0,45;0,5
"13077";3270;1;1;0,65;0,5
"13078";3270;2;1;0,45;0,5
"13079";3270;3;1;0,35;0,5
"13080";3270;4;1;0,55;0,5
"13081";3271;1;1;0,6;0,575
"13082";3271;2;1;0,45;0,575
"13083";3271;3;1;0,6;0,575
"13084";3271;4;1;0,55;0,575
"13085";3272;1;1;0,5;0,475
"13086";3272;2;1;0,45;0,475
"13087";3272;3;1;0,5;0,475
"13088";3272;4;1;0,35;0,475
"13089";3273;1;1;0,3;0,475
"13090";3273;2;1;0,45;0,475
"13091";3273;3;1;0,55;0,475
"13092";3273;4;1;0,5;0,475
"13093";3274;1;1;0,6;0,55
"13094";3274;2;1;0,55;0,55
"13095";3274;3;1;0,5;0,55
"13096";3274;4;1;0,55;0,55
"13097";3275;1;1;0,65;0,475
"13098";3275;2;1;0,45;0,475
"13099";3275;3;1;0,5;0,475
"13100";3275;4;1;0,45;0,475
"13101";3276;1;1;0,4;0,4
"13102";3276;2;1;0,4;0,4
"13103";3276;3;1;0,4;0,4
"13104";3276;4;1;0,4;0,4
"13105";3277;1;1;0,6;0,5
"13106";3277;2;1;0,45;0,5
"13107";3277;3;1;0,5;0,5
"13108";3277;4;1;0,5;0,5
"13109";3278;1;1;0,6;0,5
"13110";3278;2;1;0,5;0,5
"13111";3278;3;1;0,4;0,5
"13112";3278;4;1;0,5;0,5
"13113";3279;1;1;0,55;0,5
"13114";3279;2;1;0,45;0,5
"13115";3279;3;1;0,5;0,5
"13116";3279;4;1;0,5;0,5
"13117";3280;1;1;0,55;0,55
"13118";3280;2;1;0,5;0,55
"13119";3280;3;1;0,55;0,55
"13120";3280;4;1;0,65;0,55
"13121";3281;1;1;0,4;0,45
"13122";3281;2;1;0,5;0,45
"13123";3281;3;1;0,5;0,45
"13124";3281;4;1;0,35;0,45
"13125";3282;1;1;0,5;0,55
"13126";3282;2;1;0,5;0,55
"13127";3282;3;1;0,6;0,55
"13128";3282;4;1;0,65;0,55
"13129";3283;1;1;0,5;0,525
"13130";3283;2;1;0,6;0,525
"13131";3283;3;1;0,45;0,525
"13132";3283;4;1;0,55;0,525
"13133";3284;1;1;0,5;0,475
"13134";3284;2;1;0,45;0,475
"13135";3284;3;1;0,45;0,475
"13136";3284;4;1;0,5;0,475
"13137";3285;1;1;0,5;0,475
"13138";3285;2;1;0,4;0,475
"13139";3285;3;1;0,45;0,475
"13140";3285;4;1;0,5;0,475
"13141";3286;1;1;0,5;0,525
"13142";3286;2;1;0,55;0,525
"13143";3286;3;1;0,5;0,525
"13144";3286;4;1;0,6;0,525
"13145";3287;1;1;0,5;0,525
"13146";3287;2;1;0,45;0,525
"13147";3287;3;1;0,55;0,525
"13148";3287;4;1;0,7;0,525
"13149";3288;1;1;0,5;0,475
"13150";3288;2;1;0,45;0,475
"13151";3288;3;1;0,6;0,475
"13152";3288;4;1;0,45;0,475
"13153";3289;1;1;0,65;0,6
"13154";3289;2;1;0,5;0,6
"13155";3289;3;1;0,55;0,6
"13156";3289;4;1;0,65;0,6
"13157";3290;1;1;0,55;0,475
"13158";3290;2;1;0,45;0,475
"13159";3290;3;1;0,45;0,475
"13160";3290;4;1;0,5;0,475
"13161";3291;1;1;0,6;0,55
"13162";3291;2;1;0,35;0,55
"13163";3291;3;1;0,6;0,55
"13164";3291;4;1;0,5;0,55
"13165";3292;1;1;0,4;0,45
"13166";3292;2;1;0,55;0,45
"13167";3292;3;1;0,5;0,45
"13168";3292;4;1;0,35;0,45
"13169";3293;1;1;0,5;0,475
"13170";3293;2;1;0,5;0,475
"13171";3293;3;1;0,45;0,475
"13172";3293;4;1;0,45;0,475
"13173";3294;1;1;0,25;0,5
"13174";3294;2;1;0,5;0,5
"13175";3294;3;1;0,5;0,5
"13176";3294;4;1;0,5;0,5
"13177";3295;1;1;0,4;0,425
"13178";3295;2;1;0,45;0,425
"13179";3295;3;1;0,4;0,425
"13180";3295;4;1;0,55;0,425
"13181";3296;1;1;0,6;0,525
"13182";3296;2;1;0,4;0,525
"13183";3296;3;1;0,55;0,525
"13184";3296;4;1;0,5;0,525
"13185";3297;1;1;0,65;0,575
"13186";3297;2;1;0,55;0,575
"13187";3297;3;1;0,5;0,575
"13188";3297;4;1;0,6;0,575
"13189";3298;1;1;0,35;0,475
"13190";3298;2;1;0,45;0,475
"13191";3298;3;1;0,5;0,475
"13192";3298;4;1;0,5;0,475
"13193";3299;1;1;0,5;0,5
"13194";3299;2;1;0,5;0,5
"13195";3299;3;1;0,45;0,5
"13196";3299;4;1;0,6;0,5
"13197";3300;1;1;0,5;0,525
"13198";3300;2;1;0,55;0,525
"13199";3300;3;1;0,45;0,525
"13200";3300;4;1;0,65;0,525
"13201";3301;1;1;0,65;0,6
"13202";3301;2;1;0,6;0,6
"13203";3301;3;1;0,6;0,6
"13204";3301;4;1;0,55;0,6
"13205";3302;1;1;0,5;0,525
"13206";3302;2;1;0,5;0,525
"13207";3302;3;1;0,55;0,525
"13208";3302;4;1;0,6;0,525
"13209";3303;1;1;0,45;0,55
"13210";3303;2;1;0,55;0,55
"13211";3303;3;1;0,55;0,55
"13212";3303;4;1;0,55;0,55
"13213";3304;1;1;0,65;0,575
"13214";3304;2;1;0,5;0,575
"13215";3304;3;1;0,5;0,575
"13216";3304;4;1;0,65;0,575
"13217";3305;1;1;0,45;0,525
"13218";3305;2;1;0,4;0,525
"13219";3305;3;1;0,7;0,525
"13220";3305;4;1;0,6;0,525
"13221";3306;1;1;0,4;0,5
"13222";3306;2;1;0,5;0,5
"13223";3306;3;1;0,5;0,5
"13224";3306;4;1;0,6;0,5
"13225";3307;1;1;0,45;0,5
"13226";3307;2;1;0,5;0,5
"13227";3307;3;1;0,5;0,5
"13228";3307;4;1;0,65;0,5
"13229";3308;1;1;0,65;0,55
"13230";3308;2;1;0,5;0,55
"13231";3308;3;1;0,45;0,55
"13232";3308;4;1;0,6;0,55
"13233";3309;1;1;0,45;0,45
"13234";3309;2;1;0,5;0,45
"13235";3309;3;1;0,45;0,45
"13236";3309;4;1;0,4;0,45
"13237";3310;1;1;0,45;0,45
"13238";3310;2;1;0,45;0,45
"13239";3310;3;1;0,45;0,45
"13240";3310;4;1;0,45;0,45
"13241";3311;1;1;0,3;0,4
"13242";3311;2;1;0,45;0,4
"13243";3311;3;1;0,5;0,4
"13244";3311;4;1;0,35;0,4
"13245";3312;1;1;0,5;0,525
"13246";3312;2;1;0,55;0,525
"13247";3312;3;1;0,5;0,525
"13248";3312;4;1;0,6;0,525
"13249";3313;1;1;0,55;0,55
"13250";3313;2;1;0,5;0,55
"13251";3313;3;1;0,55;0,55
"13252";3313;4;1;0,65;0,55
"13253";3314;1;1;0,25;0,45
"13254";3314;2;1;0,45;0,45
"13255";3314;3;1;0,45;0,45
"13256";3314;4;1;0,45;0,45
"13257";3315;1;1;0,55;0,55
"13258";3315;2;1;0,55;0,55
"13259";3315;3;1;0,5;0,55
"13260";3315;4;1;0,55;0,55
"13261";3316;1;1;0,4;0,375
"13262";3316;2;1;0,35;0,375
"13263";3316;3;1;0,35;0,375
"13264";3316;4;1;0,45;0,375
"13265";3317;1;1;0,55;0,5
"13266";3317;2;1;0,45;0,5
"13267";3317;3;1;0,55;0,5
"13268";3317;4;1;0,4;0,5
"13269";3318;1;1;0,65;0,65
"13270";3318;2;1;0,45;0,65
"13271";3318;3;1;0,65;0,65
"13272";3318;4;1;0,65;0,65
"13273";3319;1;1;0,25;0,525
"13274";3319;2;1;0,55;0,525
"13275";3319;3;1;0,65;0,525
"13276";3319;4;1;0,5;0,525
"13277";3320;1;1;0,5;0,55
"13278";3320;2;1;0,55;0,55
"13279";3320;3;1;0,55;0,55
"13280";3320;4;1;0,6;0,55
"13281";3321;1;1;0,25;0,5
"13282";3321;2;1;0,5;0,5
"13283";3321;3;1;0,5;0,5
"13284";3321;4;1;0,55;0,5
"13285";3322;1;1;0,5;0,5
"13286";3322;2;1;0,45;0,5
"13287";3322;3;1;0,55;0,5
"13288";3322;4;1;0,5;0,5
"13289";3323;1;1;0,45;0,5
"13290";3323;2;1;0,55;0,5
"13291";3323;3;1;0,5;0,5
"13292";3323;4;1;0,5;0,5
"13293";3324;1;1;0,65;0,55
"13294";3324;2;1;0,45;0,55
"13295";3324;3;1;0,4;0,55
"13296";3324;4;1;0,7;0,55
"13297";3325;1;1;0,35;0,475
"13298";3325;2;1;0,45;0,475
"13299";3325;3;1;0,5;0,475
"13300";3325;4;1;0,55;0,475
"13301";3326;1;1;0,5;0,45
"13302";3326;2;1;0,4;0,45
"13303";3326;3;1;0,4;0,45
"13304";3326;4;1;0,55;0,45
"13305";3327;1;1;0,55;0,575
"13306";3327;2;1;0,5;0,575
"13307";3327;3;1;0,6;0,575
"13308";3327;4;1;0,65;0,575
"13309";3328;1;1;0,45;0,5
"13310";3328;2;1;0,5;0,5
"13311";3328;3;1;0,5;0,5
"13312";3328;4;1;0,6;0,5
"13313";3329;1;1;0,55;0,55
"13314";3329;2;1;0,55;0,55
"13315";3329;3;1;0,55;0,55
"13316";3329;4;1;0,45;0,55
"13317";3330;1;1;0,65;0,575
"13318";3330;2;1;0,6;0,575
"13319";3330;3;1;0,55;0,575
"13320";3330;4;1;0,55;0,575
"13321";3331;1;1;0,35;0,425
"13322";3331;2;1;0,4;0,425
"13323";3331;3;1;0,45;0,425
"13324";3331;4;1;0,5;0,425
"13325";3332;1;1;0,6;0,5
"13326";3332;2;1;0,5;0,5
"13327";3332;3;1;0,4;0,5
"13328";3332;4;1;0,5;0,5
"13329";3333;1;1;0,4;0,45
"13330";3333;2;1;0,45;0,45
"13331";3333;3;1;0,5;0,45
"13332";3333;4;1;0,45;0,45
"13333";3334;1;1;0,5;0,475
"13334";3334;2;1;0,45;0,475
"13335";3334;3;1;0,65;0,475
"13336";3334;4;1;0,45;0,475
"13337";3335;1;1;0,7;0,55
"13338";3335;2;1;0,4;0,55
"13339";3335;3;1;0,5;0,55
"13340";3335;4;1;0,6;0,55
"13341";3336;1;1;0,8;0,55
"13342";3336;2;1;0,5;0,55
"13343";3336;3;1;0,5;0,55
"13344";3336;4;1;0,6;0,55
"13345";3337;1;1;0,45;0,525
"13346";3337;2;1;0,55;0,525
"13347";3337;3;1;0,55;0,525
"13348";3337;4;1;0,5;0,525
"13349";3338;1;1;0,45;0,475
"13350";3338;2;1;0,45;0,475
"13351";3338;3;1;0,5;0,475
"13352";3338;4;1;0,5;0,475
"13353";3339;1;1;0,2;0,375
"13354";3339;2;1;0,35;0,375
"13355";3339;3;1;0,45;0,375
"13356";3339;4;1;0,4;0,375
"13357";3340;1;1;0,5;0,475
"13358";3340;2;1;0,5;0,475
"13359";3340;3;1;0,45;0,475
"13360";3340;4;1;0,45;0,475
"13361";3341;1;1;0,6;0,5
"13362";3341;2;1;0,5;0,5
"13363";3341;3;1;0,45;0,5
"13364";3341;4;1;0,5;0,5
"13365";3342;1;1;0,45;0,45
"13366";3342;2;1;0,45;0,45
"13367";3342;3;1;0,55;0,45
"13368";3342;4;1;0,45;0,45
"13369";3343;1;1;0,35;0,45
"13370";3343;2;1;0,45;0,45
"13371";3343;3;1;0,45;0,45
"13372";3343;4;1;0,5;0,45
"13373";3344;1;1;0,45;0,45
"13374";3344;2;1;0,45;0,45
"13375";3344;3;1;0,45;0,45
"13376";3344;4;1;0,55;0,45
"13377";3345;1;1;0,3;0,45
"13378";3345;2;1;0,45;0,45
"13379";3345;3;1;0,45;0,45
"13380";3345;4;1;0,45;0,45
"13381";3346;1;1;0,45;0,425
"13382";3346;2;1;0,55;0,425
"13383";3346;3;1;0,35;0,425
"13384";3346;4;1;0,4;0,425
"13385";3347;1;1;0,4;0,4
"13386";3347;2;1;0,5;0,4
"13387";3347;3;1;0,4;0,4
"13388";3347;4;1;0,35;0,4
"13389";3348;1;1;0,45;0,5
"13390";3348;2;1;0,55;0,5
"13391";3348;3;1;0,4;0,5
"13392";3348;4;1;0,55;0,5
"13393";3349;1;1;0,3;0,4
"13394";3349;2;1;0,45;0,4
"13395";3349;3;1;0,45;0,4
"13396";3349;4;1;0,35;0,4
"13397";3350;1;1;0,3;0,475
"13398";3350;2;1;0,5;0,475
"13399";3350;3;1;0,55;0,475
"13400";3350;4;1;0,45;0,475
"13401";3351;1;1;0,3;0,425
"13402";3351;2;1;0,45;0,425
"13403";3351;3;1;0,4;0,425
"13404";3351;4;1;0,45;0,425
"13405";3352;1;1;0,5;0,525
"13406";3352;2;1;0,45;0,525
"13407";3352;3;1;0,55;0,525
"13408";3352;4;1;0,55;0,525
"13409";3353;1;1;0,45;0,45
"13410";3353;2;1;0,45;0,45
"13411";3353;3;1;0,6;0,45
"13412";3353;4;1;0,45;0,45
"13413";3354;1;1;0,6;0,6
"13414";3354;2;1;0,6;0,6
"13415";3354;3;1;0,7;0,6
"13416";3354;4;1;0,6;0,6
"13417";3355;1;1;0,4;0,425
"13418";3355;2;1;0,45;0,425
"13419";3355;3;1;0,35;0,425
"13420";3355;4;1;0,55;0,425
"13421";3356;1;1;0,4;0,425
"13422";3356;2;1;0,5;0,425
"13423";3356;3;1;0,45;0,425
"13424";3356;4;1;0,4;0,425
"13425";3357;1;1;0,55;0,5
"13426";3357;2;1;0,5;0,5
"13427";3357;3;1;0,5;0,5
"13428";3357;4;1;0,35;0,5
"13429";3358;1;1;0,35;0,5
"13430";3358;2;1;0,5;0,5
"13431";3358;3;1;0,5;0,5
"13432";3358;4;1;0,5;0,5
"13433";3359;1;1;0,35;0,475
"13434";3359;2;1;0,5;0,475
"13435";3359;3;1;0,5;0,475
"13436";3359;4;1;0,45;0,475
"13437";3360;1;1;0,45;0,475
"13438";3360;2;1;0,5;0,475
"13439";3360;3;1;0,55;0,475
"13440";3360;4;1;0,35;0,475
"13441";3361;1;1;0,5;0,5
"13442";3361;2;1;0,45;0,5
"13443";3361;3;1;0,55;0,5
"13444";3361;4;1;0,5;0,5
"13445";3362;1;1;0,45;0,475
"13446";3362;2;1;0,5;0,475
"13447";3362;3;1;0,4;0,475
"13448";3362;4;1;0,55;0,475
"13449";3363;1;1;0,35;0,45
"13450";3363;2;1;0,55;0,45
"13451";3363;3;1;0,45;0,45
"13452";3363;4;1;0,45;0,45
"13453";3364;1;1;0,4;0,5
"13454";3364;2;1;0,5;0,5
"13455";3364;3;1;0,5;0,5
"13456";3364;4;1;0,5;0,5
"13457";3365;1;1;0,4;0,525
"13458";3365;2;1;0,65;0,525
"13459";3365;3;1;0,5;0,525
"13460";3365;4;1;0,55;0,525
"13461";3366;1;1;0,35;0,525
"13462";3366;2;1;0,55;0,525
"13463";3366;3;1;0,5;0,525
"13464";3366;4;1;0,55;0,525
"13465";3367;1;1;0,5;0,525
"13466";3367;2;1;0,55;0,525
"13467";3367;3;1;0,55;0,525
"13468";3367;4;1;0,35;0,525
"13469";3368;1;1;0,45;0,5
"13470";3368;2;1;0,5;0,5
"13471";3368;3;1;0,6;0,5
"13472";3368;4;1;0,5;0,5
"13473";3369;1;1;0,35;0,5
"13474";3369;2;1;0,5;0,5
"13475";3369;3;1;0,6;0,5
"13476";3369;4;1;0,5;0,5
"13477";3370;1;1;0,5;0,6
"13478";3370;2;1;0,6;0,6
"13479";3370;3;1;0,6;0,6
"13480";3370;4;1;0,65;0,6
"13481";3371;1;1;0,55;0,55
"13482";3371;2;1;0,6;0,55
"13483";3371;3;1;0,5;0,55
"13484";3371;4;1;0,55;0,55
"13485";3372;1;1;0,5;0,5
"13486";3372;2;1;0,4;0,5
"13487";3372;3;1;0,55;0,5
"13488";3372;4;1;0,5;0,5
"13489";3373;1;1;0,6;0,55
"13490";3373;2;1;0,55;0,55
"13491";3373;3;1;0,55;0,55
"13492";3373;4;1;0,5;0,55
"13493";3374;1;1;0,65;0,525
"13494";3374;2;1;0,6;0,525
"13495";3374;3;1;0,45;0,525
"13496";3374;4;1;0,45;0,525
"13497";3375;1;1;0,6;0,55
"13498";3375;2;1;0,45;0,55
"13499";3375;3;1;0,55;0,55
"13500";3375;4;1;0,55;0,55
"13501";3376;1;1;0,65;0,475
"13502";3376;2;1;0,5;0,475
"13503";3376;3;1;0,45;0,475
"13504";3376;4;1;0,45;0,475
"13505";3377;1;1;0,35;0,475
"13506";3377;2;1;0,45;0,475
"13507";3377;3;1;0,6;0,475
"13508";3377;4;1;0,5;0,475
"13509";3378;1;1;0,55;0,45
"13510";3378;2;1;0,4;0,45
"13511";3378;3;1;0,4;0,45
"13512";3378;4;1;0,5;0,45
"13513";3379;1;1;0,6;0,525
"13514";3379;2;1;0,45;0,525
"13515";3379;3;1;0,5;0,525
"13516";3379;4;1;0,55;0,525
"13517";3380;1;1;0,5;0,475
"13518";3380;2;1;0,45;0,475
"13519";3380;3;1;0,45;0,475
"13520";3380;4;1;0,55;0,475
"13521";3381;1;1;0,5;0,5
"13522";3381;2;1;0,5;0,5
"13523";3381;3;1;0,5;0,5
"13524";3381;4;1;0,65;0,5
"13525";3382;1;1;0,55;0,55
"13526";3382;2;1;0,55;0,55
"13527";3382;3;1;0,55;0,55
"13528";3382;4;1;0,6;0,55
"13529";3383;1;1;0,3;0,45
"13530";3383;2;1;0,55;0,45
"13531";3383;3;1;0,45;0,45
"13532";3383;4;1;0,45;0,45
"13533";3384;1;1;0,45;0,475
"13534";3384;2;1;0,6;0,475
"13535";3384;3;1;0,45;0,475
"13536";3384;4;1;0,5;0,475
"13537";3385;1;1;0,35;0,475
"13538";3385;2;1;0,45;0,475
"13539";3385;3;1;0,5;0,475
"13540";3385;4;1;0,5;0,475
"13541";3386;1;1;0,45;0,45
"13542";3386;2;1;0,5;0,45
"13543";3386;3;1;0,45;0,45
"13544";3386;4;1;0,45;0,45
"13545";3387;1;1;0,4;0,45
"13546";3387;2;1;0,5;0,45
"13547";3387;3;1;0,55;0,45
"13548";3387;4;1;0,4;0,45
"13549";3388;1;1;0,5;0,475
"13550";3388;2;1;0,45;0,475
"13551";3388;3;1;0,4;0,475
"13552";3388;4;1;0,55;0,475
"13553";3389;1;1;0,35;0,4
"13554";3389;2;1;0,4;0,4
"13555";3389;3;1;0,5;0,4
"13556";3389;4;1;0,4;0,4
"13557";3390;1;1;0,5;0,55
"13558";3390;2;1;0,6;0,55
"13559";3390;3;1;0,6;0,55
"13560";3390;4;1;0,5;0,55
"13561";3391;1;1;0,55;0,55
"13562";3391;2;1;0,5;0,55
"13563";3391;3;1;0,6;0,55
"13564";3391;4;1;0,55;0,55
"13565";3392;1;1;0,55;0,525
"13566";3392;2;1;0,5;0,525
"13567";3392;3;1;0,6;0,525
"13568";3392;4;1;0,5;0,525
