"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B";"gene_id";"gene_name"
"165";0,109435522279143;6,30283227620827;1,33719560295656;0,206699829960884;0,999863381460634;-5,09065856032186;"ENSMUSG00000001127.13";" Araf"
"166";-0,285915451628109;7,09711673815603;-1,53159168693354;0,152334762363681;0,999863381460634;-4,86620969673936;"ENSMUSG00000001128.8";" Cfp"
"167";0,0859872071001782;4,49915255121483;0,460852720988447;0,653394626657393;0,999863381460634;-5,67214022909608;"ENSMUSG00000001131.12";" Timp1"
"168";-0,0298135118503069;2,55930925265527;-0,196332972858858;0,847735011092594;0,999863381460634;-5,39730226608478;"ENSMUSG00000001134.10";" Uxt"
"169";-0,1054152012695;5,07825061056857;-1,16200620570702;0,268502178147201;0,999863381460634;-5,21320386643233;"ENSMUSG00000001138.14";" Cnnm3"
"170";-0,0510493409298647;5,13520591357301;-0,571330242889454;0,578639028785618;0,999863381460634;-5,69264907499658;"ENSMUSG00000001143.14";" Lman2l"
"171";0,0975317278985299;5,96465646984918;1,09712565074575;0,294761588213935;0,999863381460634;-5,33765030796152;"ENSMUSG00000001150.8";" Mcm3ap"
"172";0,100134380190479;6,25499198333348;0,967113895572226;0,353149420689258;0,999863381460634;-5,47176654167846;"ENSMUSG00000001151.11";" Pcnt"
"173";0,0216367301450502;7,18175597867733;0,169553181375418;0,868272077865974;0,999863381460634;-5,92698922916336;"ENSMUSG00000001156.10";" Mxd1"
"174";0,0609617407289411;4,51586071289377;0,593122329662201;0,564444298612989;0,999863381460634;-5,6076846099234;"ENSMUSG00000001157.14";" Gmcl1"
"175";-0,0609632679298899;4,47358718761976;-0,495608645162912;0,629393497804311;0,999863381460634;-5,6522956726392;"ENSMUSG00000001158.14";" Snrnp27"
"176";-0,239618338869812;1,95234840472784;-1,03101563460621;0,323478025092782;0,999863381460634;-4,8823590145266;"ENSMUSG00000001166.18";" Oas1c"
"177";-0,818658525015706;-0,810873089611383;-1,98953289112689;0,0706566525675911;0,999863381460634;-4,16248033990437;"ENSMUSG00000001168.17";" Oas1h"
"178";0,137700917945146;5,5871643702549;1,5929531469365;0,137942381745981;0,999863381460634;-4,74712057119153;"ENSMUSG00000001173.16";" Ocrl"
